"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002244","GO:0002244","hematopoietic progenitor cell differentiation","77/8469","135/18986",0.57037037037037,1.27866948303836,2.91584564169906,0.00240416147494898,0.0166341983131605,0.0115427109676356,"51441/6886/23648/51205/103/23215/5788/2625/55526/3988/83700/9119/121340/91298/4254/2322/55795/6655/652/22890/5663/2009/26108/1106/23495/4222/3213/1636/23335/596/23094/7040/2068/5610/6654/5341/6670/1386/4780/7520/6939/83737/2624/170506/3280/54502/5156/3791/5978/10468/8546/167153/96459/2296/6659/23376/11149/4602/10370/54443/3624/1021/54517/5803/673/6469/55326/157570/6422/1052/5591/4067/2131/57623/4300/25/7114",77
"GO:0006006","GO:0006006","glucose metabolic process","108/8469","197/18986",0.548223350253807,1.22901978131052,2.89954401498098,0.00241538556389409,0.0166938095128749,0.0115840760419111,"54206/2023/9563/23038/83667/10269/115209/5236/3953/34/6097/55811/85414/5208/467/5214/80201/3098/3988/406901/10580/2805/6934/3784/5741/1642/5091/4041/1374/283209/1737/4837/8445/3479/1407/32/283450/4938/2308/8660/145264/6652/2200/10776/6095/83440/4351/51451/3487/2538/3607/5771/5366/6794/3643/130589/57223/3099/2641/5163/3667/8864/140710/6714/5105/7033/2033/5465/8850/9852/5162/27230/5290/9370/347/10891/55276/5161/4886/114899/5562/57486/2908/406895/648791/2822/5467/1432/7021/5071/221937/25948/2645/3486/4191/10165/57001/3952/84912/51422/79660/10499/2171/2203/5160/5165/5230/680",108
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","78/8469","137/18986",0.569343065693431,1.27636644766271,2.9132440816594,0.00241903243152668,0.0167009790310364,0.0115890510743327,"864/8289/149233/7292/5788/9580/4179/3142/11221/3707/3601/2625/64115/57178/5896/55626/3606/7704/196528/6601/3458/55795/2621/22890/10125/29117/1540/865/146850/3965/6605/6777/406991/10892/6597/23476/7040/9655/2736/3635/5105/861/6598/2033/7048/6599/55193/64332/86/604/4976/399/51176/3558/3600/3575/8546/3565/972/3593/9308/6659/3135/3123/2309/8876/57492/55274/2737/6469/5591/3574/8767/6595/6461/301/695/54440",78
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","81/8469","143/18986",0.566433566433566,1.26984386495545,2.90657125008609,0.00245604711734821,0.0169382559817118,0.011753700984678,"57822/126695/65979/5567/9653/8543/11146/7482/7042/2625/4838/2263/7189/7289/144165/317/79600/10959/652/6495/51804/3091/4522/64398/26585/8854/56963/79191/6928/9241/54903/6662/57534/10653/7040/2909/6664/54910/7849/57669/4036/6789/6385/57167/3911/27443/7477/9620/131405/1499/29072/7474/55081/55764/8626/4976/57545/7424/79192/9421/7020/653/10370/25902/7291/5898/23242/51384/6469/10395/7976/23213/157506/6788/79977/8323/115908/23552/5727/9355/25",81
"GO:2000641","GO:2000641","regulation of early endosome to late endosome transport","15/8469","19/18986",0.789473684210526,1.76986035758898,3.01276228251839,0.00246690338257838,0.0169893096352535,0.011789127853805,"8898/5962/23011/5604/51652/6714/5594/4771/25930/23317/1601/8724/7430/4478/29934",15
"GO:0002262","GO:0002262","myeloid cell homeostasis","101/8469","183/18986",0.551912568306011,1.23729035563324,2.8944595805826,0.00247450648969159,0.0169893096352535,0.011789127853805,"5052/6886/5142/7049/1435/405/103/8444/3707/23456/2625/3988/3784/2113/83700/55652/4891/4254/338442/121260/3146/5925/81624/652/3091/4522/677/23186/51621/84529/29766/3658/6338/4763/6777/6774/5771/2235/10365/1054/2068/6510/6868/2034/10018/10461/92/6670/6772/8837/3635/9935/116151/5316/3162/4151/23774/729230/2624/79876/5291/604/23657/4090/6208/94081/10107/1432/221395/6005/60682/23376/2309/10758/84456/4602/10370/3569/3624/10320/55972/1021/2056/55904/669/28996/54892/9258/5591/4067/7564/3717/51510/301/23230/2176/9991/407006/407007/10013/695",101
"GO:0032722","GO:0032722","positive regulation of chemokine production","45/8469","73/18986",0.616438356164384,1.38194575866537,2.93398805061335,0.00248392097051299,0.0169893096352535,0.011789127853805,"255231/27159/3570/7292/3606/3458/59341/4938/3146/10631/3091/247/136/3965/116/4155/2865/7040/6868/5610/3553/3929/351/3162/58515/7474/9370/7097/7098/2150/85480/353376/1436/972/7291/3569/4023/3574/8767/90865/22954/7099/727/51284/1654",45
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","45/8469","73/18986",0.616438356164384,1.38194575866537,2.93398805061335,0.00248392097051299,0.0169893096352535,0.011789127853805,"2475/149233/1435/4853/50604/7107/7189/84959/3458/8600/2353/2200/4763/57521/8792/171392/130733/7130/1385/9290/3635/9770/9935/1499/1230/4057/4286/5530/5458/55294/7098/5295/9607/814/3565/133522/3593/4739/10234/6422/169200/7071/4982/7099/7030",45
"GO:0030539","GO:0030539","male genitalia development","18/8469","24/18986",0.75,1.68136733970953,2.99723152891031,0.00248468653415583,0.0169893096352535,0.011789127853805,"1718/55366/7490/6926/80000/6716/3973/51665/10388/1499/5156/6715/654/653/6469/4920/3293/367",18
"GO:0035024","GO:0035024","negative regulation of Rho protein signal transduction","18/8469","24/18986",0.75,1.68136733970953,2.99723152891031,0.00248468653415583,0.0169893096352535,0.011789127853805,"4653/27/3688/143872/83892/7126/406991/2909/54922/8452/57493/604/202243/9750/4233/10395/23189/286205",18
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","18/8469","24/18986",0.75,1.68136733970953,2.99723152891031,0.00248468653415583,0.0169893096352535,0.011789127853805,"406911/3845/5583/9423/2670/3553/5584/2119/7424/23376/4602/3569/1956/4067/5324/407006/407007/4204",18
"GO:0071880","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","18/8469","24/18986",0.75,1.68136733970953,2.99723152891031,0.00248468653415583,0.0169893096352535,0.011789127853805,"5142/493/150/153/1813/64784/115/151/146/2778/1814/9693/57561/154/147/1812/5350/83550",18
"GO:1990928","GO:1990928","response to amino acid starvation","37/8469","58/18986",0.637931034482759,1.4301285418219,2.94398318490399,0.0025006574028169,0.0170620547740172,0.0118396067584833,"2475/83667/64121/51100/467/5599/355/143686/55846/54407/144577/10985/5587/5583/440275/8131/79726/81929/220441/5610/9451/92196/151556/1386/5594/9681/1611/51128/23367/7942/58528/27244/4217/154743/5828/22954/10325",37
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","37/8469","58/18986",0.637931034482759,1.4301285418219,2.94398318490399,0.0025006574028169,0.0170620547740172,0.0118396067584833,"356/5788/467/183/8772/5519/4055/79370/8600/7057/2923/1540/51741/4763/5366/5518/27429/151112/10616/6789/351/637/6498/8743/5062/658/1495/8737/2852/3624/857/6422/6788/9966/7099/8406/186",37
"GO:0046718","GO:0046718","symbiont entry into host cell","89/8469","159/18986",0.559748427672956,1.25485696632409,2.89587585747086,0.00250530495978887,0.0170755609612873,0.0118489788973143,"1969/2060/325/50848/9213/1604/4179/4360/3688/8829/983/9023/3416/10410/117854/53840/85363/6609/219931/7405/4684/56649/867/920/3678/53373/949/6541/3146/3356/3839/1948/2621/7301/290/5045/4261/11060/3965/3690/4864/3643/5817/5819/6510/7852/3694/1803/3685/83737/6714/1525/7113/1234/1605/2838/25945/3693/5359/185/5806/51193/9076/131578/950/2993/3673/972/9972/10107/7726/3123/8724/442247/222537/6993/1956/222256/858/857/1508/6575/11059/4061/3440/1514/2934/59272/11043",89
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","169/8469","322/18986",0.524844720496894,1.17660902861661,2.86822954459862,0.00253044911184024,0.0172285896976357,0.0119551677523561,"1969/998/2060/3725/325/50848/9213/81494/64710/8934/1604/4179/4360/3688/8829/983/9023/3434/3416/10410/4583/117854/53840/85363/6609/440026/1642/5091/219931/7405/4684/56649/867/920/5288/3853/3678/8091/8411/1610/53373/79720/949/253832/6541/3146/3356/3839/1948/2621/1511/53349/3429/440275/7301/290/5045/4261/6338/27183/11060/3965/6352/6351/3690/55808/9218/4864/5289/57724/9525/3643/6597/23476/3249/5817/5819/6510/9475/79677/51652/905/7852/3694/1803/3685/3329/2335/128637/128866/83737/6714/9217/1525/7113/5297/6598/2033/2192/5465/55207/5868/25827/1234/4057/820/2876/1605/25978/2838/25945/3693/5359/185/5806/51193/9076/131578/5978/3576/6372/5196/950/51176/2993/8819/10605/3673/2150/1105/64848/1436/972/55770/9972/10107/7726/3123/1915/8724/442247/222537/383/6993/3482/5340/5071/5478/1956/222236/222256/858/857/1508/6575/11059/4061/3440/51510/23137/1514/2934/9189/9367/59272/407006/407007/11043/51114",169
"GO:0055010","GO:0055010","ventricular cardiac muscle tissue morphogenesis","31/8469","47/18986",0.659574468085106,1.47864929165944,2.94824287532796,0.00255971102667242,0.0174092992249771,0.0120805647089109,"7049/1301/7135/5629/7042/6262/657/2263/5318/4633/7168/2303/9241/4092/4089/7040/27302/4036/2280/7134/57493/3516/1909/79810/9421/1482/2296/1832/3084/55636/23414",31
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","129/8469","240/18986",0.5375,1.20497992679183,2.86772880352181,0.00260832969552563,0.0177211359356306,0.0122969527158595,"84879/8503/204962/126969/10390/51205/8394/5298/93183/9926/10380/824/3707/8443/5305/1103/5728/266971/51196/55361/57678/22876/27315/5286/747/1119/7405/23682/8898/472/5288/55500/9971/56994/57605/949/160851/3356/63874/84962/81542/22863/145567/9488/255919/54947/55697/5336/246/83394/9487/9663/3613/5289/23556/376497/8605/7376/26751/23175/22979/253558/57217/3631/80055/116255/2181/3635/8527/8760/54675/64900/5105/8867/51227/56894/5297/8897/23761/8398/5155/64419/51099/22908/51447/9807/30849/5291/5359/5337/5290/200879/1608/5130/54872/55300/80157/84803/1040/8821/55294/2180/5295/100302288/2822/9896/8871/56895/221955/84668/5294/9162/55326/137964/54928/2171/9791/23167/23446/5277/660/9468/2710/158835/347516/3358/4952/4534/8776",129
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","60/8469","102/18986",0.588235294117647,1.31871948212512,2.89625723232955,0.00265402659940336,0.0179534907011016,0.0124581870506493,"2475/864/3716/149233/6097/3570/7292/149041/3142/2625/159296/57089/338567/3606/4297/84766/969/3458/3146/1880/6095/79798/57546/865/3965/26022/6774/406991/4092/10892/23476/602/9655/84695/8809/6775/861/2033/27086/64332/604/4976/51176/3558/59067/57630/5734/3572/3593/9308/3123/4602/3569/673/8767/6461/301/1514/538/54440",60
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition","38/8469","60/18986",0.633333333333333,1.41982130908805,2.92271262825477,0.00265655557717862,0.0179534907011016,0.0124581870506493,"2475/7042/183/25805/6934/10979/652/7043/4088/406991/8313/4087/4089/7040/3553/90/182/6615/7074/7048/1499/25937/51176/1601/2296/2651/3066/7291/3569/2146/4017/80139/6386/5747/152007/286204/407006/407007",38
"GO:0046324","GO:0046324","regulation of D-glucose import","38/8469","60/18986",0.633333333333333,1.41982130908805,2.92271262825477,0.00265655557717862,0.0179534907011016,0.0124581870506493,"6814/23596/406901/10580/5741/6506/1389/114882/3479/55198/8660/10776/4205/6198/1636/3643/26291/23433/3099/4780/3667/55022/8218/28999/5584/9370/344901/5458/5295/100506658/406935/406895/1432/5167/2887/3952/51422/2719",38
"GO:0060997","GO:0060997","dendritic spine morphogenesis","38/8469","60/18986",0.633333333333333,1.41982130908805,2.92271262825477,0.00265655557717862,0.0179534907011016,0.0124581870506493,"998/2048/1942/26052/7779/22891/5728/4076/65981/120892/8499/26037/7337/29904/5048/26115/50944/10152/2043/55619/25791/7074/23181/170506/22871/2049/10611/1501/84062/816/8976/27067/5789/10013/158866/100528062/80823/5063",38
"GO:0070542","GO:0070542","response to fatty acid","38/8469","60/18986",0.633333333333333,1.41982130908805,2.92271262825477,0.00265655557717862,0.0179534907011016,0.0124581870506493,"257101/5724/3158/5743/3776/8443/1645/1646/8644/1109/6319/847/1374/9971/2308/6662/2865/1373/7520/3667/55022/23236/6714/5290/9370/9076/3280/7097/2180/5122/1906/2309/948/6916/4023/2731/445/5165",38
"GO:0030239","GO:0030239","myofibril assembly","47/8469","77/18986",0.61038961038961,1.36838554054282,2.90662555333478,0.00268112920061256,0.0181004502994941,0.0125601644430207,"81569/127294/25802/5629/10529/3688/84665/11155/27063/8048/3856/1466/4604/4633/113622/5587/1073/51804/70/825/29767/29766/7168/11214/4205/4629/91807/3880/5573/8736/80206/4089/4606/27302/10324/8837/10398/859/56203/9948/5156/51778/5159/1482/1906/5339/7111",47
"GO:0008209","GO:0008209","androgen metabolic process","22/8469","31/18986",0.709677419354839,1.59097124617676,2.95502210156841,0.00270729903022665,0.018162173787684,0.0126029952648419,"3284/3283/51478/1109/8879/1586/59338/8630/1588/6716/10170/25976/79644/51170/6696/6715/3295/2099/3624/6718/6469/3293",22
"GO:0033688","GO:0033688","regulation of osteoblast proliferation","22/8469","31/18986",0.709677419354839,1.59097124617676,2.95502210156841,0.00270729903022665,0.018162173787684,0.0126029952648419,"3491/63923/2263/4041/338773/26585/4088/3480/3690/8313/596/5610/3685/4771/406929/4057/5364/10855/4883/6422/115908/25",22
"GO:0036336","GO:0036336","dendritic cell migration","22/8469","31/18986",0.709677419354839,1.59097124617676,2.95502210156841,0.00270729903022665,0.018162173787684,0.0126029952648419,"998/56833/240/2059/3146/1880/2621/51676/3965/6352/1236/91662/7852/1230/729230/1234/3592/1235/5294/7984/2131/81704",22
"GO:0040018","GO:0040018","positive regulation of multicellular organism growth","22/8469","31/18986",0.709677419354839,1.59097124617676,2.95502210156841,0.00270729903022665,0.018162173787684,0.0126029952648419,"1435/57678/1813/5830/51761/583/6777/596/57731/1385/7429/8195/2307/5357/2693/25836/2690/5454/7430/2692/55636/2844",22
"GO:0051491","GO:0051491","positive regulation of filopodium assembly","22/8469","31/18986",0.709677419354839,1.59097124617676,2.95502210156841,0.00270729903022665,0.018162173787684,0.0126029952648419,"998/54874/163404/26052/8829/9148/7043/1236/23433/140469/23613/22871/2823/5295/1809/57451/9750/6624/5898/8976/139818/10178",22
"GO:0098868","GO:0098868","bone growth","22/8469","31/18986",0.709677419354839,1.59097124617676,2.95502210156841,0.00270729903022665,0.018162173787684,0.0126029952648419,"4146/10269/3953/4921/2263/25987/4322/6662/1311/2355/1386/5915/7048/344901/2121/3952/6781/2131/9350/54796/4882/85301",22
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","224/8469","437/18986",0.512585812356979,1.14912672492734,2.8301625391286,0.00277047710589562,0.018566548144222,0.0128835964836304,"55966/407040/7133/11240/4681/51441/9860/80263/405/103/55870/3428/325/56833/7143/5788/406955/134/406988/11221/55061/142/2625/8829/240/5592/5328/5728/338557/6585/22978/22876/5682/23220/4321/114769/1813/23621/84959/2/3824/22914/5800/100126320/401720/9958/7103/9971/3479/10906/4938/1361/5925/406948/730249/145581/81542/384/79890/26585/7057/7301/23005/1588/302/6095/4088/55075/4756/5045/56963/1540/1003/170692/239/3965/6347/79148/6774/7473/406991/350/284207/7525/5771/406963/5802/7040/634/27202/7376/91662/5495/9655/1496/23332/5624/9111/7130/1803/2191/7035/2043/5270/9470/26058/26146/8530/3055/83737/6714/5335/2778/11274/613/83999/5155/5465/5468/9975/23122/406929/4057/2876/6405/406890/7474/6092/6091/5627/10225/90102/4345/1814/54625/6259/80254/53833/2693/8087/9370/6480/152138/133060/9353/5156/26228/5196/10563/6696/64116/4790/3558/2247/2244/2160/9037/90268/114899/5734/10769/90355/9140/6558/3565/80762/406937/345611/3593/1812/5272/84830/1906/9856/3135/3133/8870/100507436/4277/3123/64771/5467/1432/5292/407032/135228/4907/9474/2534/383/5169/7128/5340/2853/2852/196/313/27342/693175/10875/5054/401397/26047/285/9258/2137/5327/4067/253943/7534/10221/90865/407035/7010/406987/9314/727/7114/8573/407006/407007/10013/11326/2000",224
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","32/8469","49/18986",0.653061224489796,1.46404775158381,2.9186401559837,0.00278628557565585,0.0186529578286584,0.0129435574143273,"7805/3932/2633/26191/11126/149041/5788/8934/3988/8945/5795/6188/7070/5074/1997/3958/1540/1236/5771/10892/10666/634/3783/5819/5621/53347/868/50852/56940/23304/7430/84433",32
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","244/8469","479/18986",0.509394572025052,1.14197252857098,2.82409623453632,0.00280205658824402,0.018738936431308,0.013003219211133,"25949/8289/8556/84072/4921/83540/5087/79577/9928/493/5129/8444/25896/51514/5629/1063/163859/51322/2074/983/219736/11319/5728/9184/9024/65975/7465/55031/55626/1642/5883/595/472/5962/9183/57646/1111/1027/196528/6601/10106/4193/8738/84101/5128/55198/1407/51347/51433/55743/675/5925/406948/79621/23026/55795/8451/7027/8881/51339/4331/27133/3306/5890/677/8110/1112/5527/57099/388112/440275/701/84936/54617/7158/29766/51065/55055/90381/641/123879/51451/9274/29117/5934/27183/5336/79791/9032/6154/57551/51379/406968/6347/91607/990/6605/252983/56155/83990/57521/10403/406922/5932/220134/596/9525/84444/6597/23476/898/8193/7040/2068/51692/6868/6241/9577/57504/4436/54465/699/2071/785/90/57405/51776/1386/64859/57520/65061/580/8452/26058/23236/9675/10388/351/9510/3275/637/8318/84861/6598/56241/51512/6419/7325/152110/10217/6599/55193/11170/83666/79858/11073/80254/545/86/8626/1739/29945/323/8929/9575/26057/84142/5311/4085/79960/55294/5356/26272/10769/1022/902/55781/324/10111/9555/4762/8697/134353/900/54908/8899/81853/221711/10537/8870/1432/11329/896/988/407032/23376/340152/26271/57492/55274/8379/10457/54443/3624/168448/1956/10926/5218/1021/79027/55904/407021/2146/22976/56892/5591/4067/4342/5569/4683/50484/5885/27085/286053/2765/7564/6595/100126316/301/8555/9314/58493/55755/10783/7114/51360/1654/407006/407007/6872/29935/8450/51270/2273",244
"GO:0048709","GO:0048709","oligodendrocyte differentiation","64/8469","110/18986",0.581818181818182,1.30433345141103,2.87254261155189,0.00282429805197533,0.0188679619338644,0.0130927518748313,"2475/7133/8891/10100/9580/85414/11221/118738/22891/5728/93377/84504/55553/5080/5795/745/26011/10810/7223/7080/8892/146433/4763/23512/26022/6426/6662/9331/4099/7040/2068/6664/7852/253782/4821/9334/79885/4336/1499/1605/1814/8893/3280/9948/170825/56978/4825/7097/3400/27242/3066/9444/2737/5803/5764/6009/6469/1191/4067/90865/4915/2824/5354/4204",64
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","117/8469","216/18986",0.541666666666667,1.21432085645688,2.84272340752989,0.00284745914201808,0.0190028555880247,0.0131863565338612,"3339/998/23421/2152/4853/405/128239/3915/5629/3142/10000/57608/8829/6387/4838/657/6934/2263/595/10413/4321/120425/6489/3479/2254/3146/8660/283/5587/652/3091/2252/5607/80004/1001/1012/4763/6352/6774/3690/252983/9241/406991/5578/6662/57521/3249/7040/6664/6868/57504/57142/7039/6869/79031/3676/8837/8324/8828/7857/26051/5335/3162/5155/1499/7474/2624/185/2693/8626/9076/9982/3516/3791/255324/374/1950/2247/100506013/9037/253260/55109/7060/2246/6690/1482/6239/654/860/653/7128/7291/1956/10344/6369/1750/1749/3912/858/407021/5764/6469/137814/2137/80139/2260/6422/9420/2138/3037/4609/7010/10013/367/538/695/8862",117
