"Analysis_Type","Collection","Direction","Term_ID","Term_Name","Enrichment_Score","pvalue","FDR","Gene_Count"
"GSEA","Reactome","DOWN","REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA","REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",-1.79403469394702,1.63178223290023e-07,4.2037818476144e-06,66
"GSEA","Reactome","DOWN","REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT","REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT",-1.79712221446191,1.84559468935689e-07,4.6440312881027e-06,62
"GSEA","Reactome","DOWN","REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX","REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",-1.78073127822494,1.98503537264043e-07,4.88138243908396e-06,85
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_NOTCH","REACTOME_SIGNALING_BY_NOTCH",-1.71546804009577,2.54762972574553e-07,6.12563414057036e-06,217
"GSEA","Reactome","DOWN","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",-1.74251620665896,3.10554433350006e-07,7.30478036705884e-06,140
"GSEA","Reactome","DOWN","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3","REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",-1.7900365375308,4.54600795414957e-07,1.01283175900754e-05,58
"GSEA","Reactome","DOWN","REACTOME_RHO_GTPASES_ACTIVATE_PKNS","REACTOME_RHO_GTPASES_ACTIVATE_PKNS",-1.76693978930622,4.58676120068108e-07,1.01283175900754e-05,85
"GSEA","Reactome","DOWN","REACTOME_REPRODUCTION","REACTOME_REPRODUCTION",-1.74296680694813,4.41790618941591e-07,1.01283175900754e-05,139
"GSEA","Reactome","DOWN","REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS","REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS",-1.76946148824678,4.82490166404707e-07,1.04410872009979e-05,82
"GSEA","Reactome","DOWN","REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE","REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",-1.75616107502803,5.60418031169337e-07,1.18896531318671e-05,114
"GSEA","Reactome","DOWN","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX",-1.79075333242596,7.31719491372756e-07,1.52253940320254e-05,64
"GSEA","Reactome","DOWN","REACTOME_MEIOSIS","REACTOME_MEIOSIS",-1.75378433473578,8.27480682836288e-07,1.68930962043182e-05,110
"GSEA","Reactome","DOWN","REACTOME_DNA_REPAIR","REACTOME_DNA_REPAIR",-1.61444162515258,1.35012207553324e-06,2.70524460319809e-05,326
"GSEA","Reactome","DOWN","REACTOME_ESR_MEDIATED_SIGNALING","REACTOME_ESR_MEDIATED_SIGNALING",-1.6710666595185,1.83326491331093e-06,3.60653206582259e-05,207
"GSEA","Reactome","DOWN","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",-1.74162001040635,2.26569152776088e-06,4.37763970185227e-05,76
"GSEA","Reactome","DOWN","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT",-1.6675560337566,2.35896249148528e-06,4.47789020313522e-05,207
"GSEA","Reactome","DOWN","REACTOME_HDMS_DEMETHYLATE_HISTONES","REACTOME_HDMS_DEMETHYLATE_HISTONES",-1.75519929275272,2.7740325862802e-06,5.17500561785374e-05,45
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS",-1.6422650867648,2.87242974057318e-06,5.26774403271218e-05,274
"GSEA","Reactome","DOWN","REACTOME_HOMOLOGY_DIRECTED_REPAIR","REACTOME_HOMOLOGY_DIRECTED_REPAIR",-1.69152969209497,3.06132869078515e-06,5.44530069321097e-05,136
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_WNT","REACTOME_SIGNALING_BY_WNT",-1.6141649966583,3.0699014998694e-06,5.44530069321097e-05,298
"GSEA","Reactome","DOWN","REACTOME_BASE_EXCISION_REPAIR","REACTOME_BASE_EXCISION_REPAIR",-1.72418229975428,3.4924966669278e-06,6.09496998970303e-05,87
"GSEA","Reactome","DOWN","REACTOME_CHROMOSOME_MAINTENANCE","REACTOME_CHROMOSOME_MAINTENANCE",-1.7034602748959,4.0949661146835e-06,7.03294180331356e-05,135
"GSEA","Reactome","DOWN","REACTOME_SUMOYLATION","REACTOME_SUMOYLATION",-1.681537581196,4.73968505727436e-06,8.01303004995446e-05,183
"GSEA","Reactome","DOWN","REACTOME_TELOMERE_MAINTENANCE","REACTOME_TELOMERE_MAINTENANCE",-1.71542489549426,8.63223037247209e-06,0.00013940407855246,109
"GSEA","Reactome","DOWN","REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",-1.70732141714694,8.5939084882497e-06,0.00013940407855246,95
"GSEA","Reactome","DOWN","REACTOME_AMYLOID_FIBER_FORMATION","REACTOME_AMYLOID_FIBER_FORMATION",-1.69910414396999,8.61020746755477e-06,0.00013940407855246,94
"GSEA","Reactome","DOWN","REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE","REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",-1.70848994592672,1.07183824828352e-05,0.000170548380094525,68
"GSEA","Reactome","DOWN","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",-1.72819568220282,1.13527657528152e-05,0.000178024529631102,59
"GSEA","Reactome","DOWN","REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR","REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",-1.64438194251592,2.79083114620531e-05,0.000431382757170593,165
"GSEA","Reactome","DOWN","REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE","REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE",-1.7201145072433,3.32703857378593e-05,0.000502610870939796,52
"GSEA","Reactome","DOWN","REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ","REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",-1.6985366215963,3.3445455367528e-05,0.000502610870939796,66
"GSEA","Reactome","DOWN","REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE","REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",-1.72332105477904,3.73934073197311e-05,0.000552192529234003,64
"GSEA","Reactome","DOWN","REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES","REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",-1.72283068108316,3.77654779697932e-05,0.000552192529234003,64
"GSEA","Reactome","DOWN","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",-1.65082354945774,4.47224865263789e-05,0.00064519640562056,123
"GSEA","Reactome","DOWN","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",-1.60035745235342,4.63455639421776e-05,0.000659814476124159,218
"GSEA","Reactome","DOWN","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",-1.67321030029262,6.77210147040628e-05,0.000951612180646701,76
"GSEA","Reactome","DOWN","REACTOME_G2_M_CHECKPOINTS","REACTOME_G2_M_CHECKPOINTS",-1.64320629904906,8.19454299091088e-05,0.0011367301943802,154
"GSEA","Reactome","DOWN","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS","REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",-1.60356028659368,0.000112174731574165,0.00153636784257274,174
"GSEA","Reactome","DOWN","REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES","REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES",-1.61338401132867,0.000139970021898386,0.00189309454617567,180
"GSEA","Reactome","DOWN","REACTOME_MITOTIC_PROMETAPHASE","REACTOME_MITOTIC_PROMETAPHASE",-1.58322945457952,0.000143219434445839,0.00191312874160985,200
"GSEA","Reactome","DOWN","REACTOME_DEUBIQUITINATION","REACTOME_DEUBIQUITINATION",-1.5476172513273,0.000151400709767594,0.00199775082888459,255
"GSEA","Reactome","DOWN","REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",-1.60082095326287,0.000246877172635208,0.00321832651555777,143
"GSEA","Reactome","DOWN","REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS","REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS",-1.67386277430415,0.000280200549572845,0.0036092499361645,37
"GSEA","Reactome","DOWN","REACTOME_MITOTIC_SPINDLE_CHECKPOINT","REACTOME_MITOTIC_SPINDLE_CHECKPOINT",-1.62709787940353,0.000290551586559323,0.0036985507842022,110
"GSEA","Reactome","DOWN","REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE","REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",-1.6423402310509,0.00030104681182414,0.00378758895806651,75
"GSEA","Reactome","DOWN","REACTOME_MEIOTIC_SYNAPSIS","REACTOME_MEIOTIC_SYNAPSIS",-1.64390160376791,0.000362126656226179,0.00445251184132643,72
"GSEA","Reactome","DOWN","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",-1.49651576165258,0.000394246211848759,0.00479297080022873,284
"GSEA","Reactome","DOWN","REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS","REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS",-1.61321940917655,0.000513787240221909,0.00617686437689007,68
"GSEA","Reactome","DOWN","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",-1.59179235723268,0.000735426053793009,0.00864924989352212,94
"GSEA","Reactome","DOWN","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",-1.57974755021415,0.00084934615017173,0.00988164015576141,135
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_MET","REACTOME_SIGNALING_BY_MET",-1.5769899441194,0.00127765546742231,0.0147066299547973,78
"GSEA","Reactome","DOWN","REACTOME_MET_PROMOTES_CELL_MOTILITY","REACTOME_MET_PROMOTES_CELL_MOTILITY",-1.6065955263096,0.00237607738483391,0.0265042858803123,40
"GSEA","Reactome","DOWN","REACTOME_APOPTOTIC_EXECUTION_PHASE","REACTOME_APOPTOTIC_EXECUTION_PHASE",-1.58401783991118,0.00236571110492625,0.0265042858803123,49
"GSEA","Reactome","DOWN","REACTOME_SYNDECAN_INTERACTIONS","REACTOME_SYNDECAN_INTERACTIONS",-1.5976604847649,0.00256565046785391,0.0283268755736523,27
"GSEA","Reactome","DOWN","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS",-1.59912044405142,0.0028786361672662,0.0311468433298202,46
"GSEA","Reactome","DOWN","REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS","REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",-1.58342674754448,0.00286168521462639,0.0311468433298202,17
"GSEA","Reactome","DOWN","REACTOME_UCH_PROTEINASES","REACTOME_UCH_PROTEINASES",-1.5403412072708,0.00293742017879949,0.0314682042916935,87
"GSEA","Reactome","DOWN","REACTOME_RND3_GTPASE_CYCLE","REACTOME_RND3_GTPASE_CYCLE",-1.57762873519605,0.0031374786081004,0.0332818809212219,40
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS",-1.37334476226243,0.00325972660357518,0.0342429532530908,396
"GSEA","Reactome","DOWN","REACTOME_RND1_GTPASE_CYCLE","REACTOME_RND1_GTPASE_CYCLE",-1.57041418744348,0.00355618776671408,0.036998030419083,41
"GSEA","Reactome","DOWN","REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION","REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",-1.57701863029504,0.00362209477814669,0.0372305284434552,27
"GSEA","Reactome","DOWN","REACTOME_RHO_GTPASE_CYCLE","REACTOME_RHO_GTPASE_CYCLE",-1.36660767617881,0.00364735306377657,0.0372305284434552,438
"GSEA","Reactome","DOWN","REACTOME_MET_ACTIVATES_PTK2_SIGNALING","REACTOME_MET_ACTIVATES_PTK2_SIGNALING",-1.57836179042164,0.00375713856327021,0.0379927469669007,29
"GSEA","Reactome","DOWN","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",-1.52983049576185,0.00390167772142021,0.0390890305053395,77
"GSEA","Reactome","DOWN","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION","REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.59574631270748,0.00407915694696252,0.0397625929424635,41
"GSEA","Reactome","DOWN","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.55289299138158,0.00406338886631451,0.0397625929424635,57
"GSEA","Reactome","DOWN","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",-1.53824151891056,0.00405493786788751,0.0397625929424635,75
"GSEA","Reactome","DOWN","REACTOME_METALLOPROTEASE_DUBS","REACTOME_METALLOPROTEASE_DUBS",-1.60804748165441,0.00425901572538658,0.041145134061324,35
"GSEA","Reactome","DOWN","REACTOME_PROGRAMMED_CELL_DEATH","REACTOME_PROGRAMMED_CELL_DEATH",-1.44381845154146,0.00469429814517976,0.0449489433016327,190
"GSEA","Reactome","DOWN","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",-1.37258435676795,0.00490405117270789,0.0465454681479819,354
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_HIPPO","REACTOME_SIGNALING_BY_HIPPO",-1.5493554244451,0.00574980574980575,0.0540981723590419,20
"GSEA","Reactome","DOWN","REACTOME_MITOTIC_G2_G2_M_PHASES","REACTOME_MITOTIC_G2_G2_M_PHASES",-1.42539743573058,0.00745327370714368,0.0695210530269781,189
"GSEA","Reactome","DOWN","REACTOME_RND2_GTPASE_CYCLE","REACTOME_RND2_GTPASE_CYCLE",-1.53549870510617,0.00796586059743954,0.0736671894566631,41
"GSEA","Reactome","DOWN","REACTOME_RHOD_GTPASE_CYCLE","REACTOME_RHOD_GTPASE_CYCLE",-1.53268923727475,0.00831140047097936,0.076211316183048,50
"GSEA","Reactome","DOWN","REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION",-1.47623302641577,0.0098896918980601,0.0891720552808419,92
"GSEA","Reactome","DOWN","REACTOME_APOPTOSIS","REACTOME_APOPTOSIS",-1.42090883909647,0.00988351570773032,0.0891720552808419,160
"GSEA","Reactome","DOWN","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",-1.53696987359312,0.0100695986968755,0.0893057851640922,32
"GSEA","Reactome","DOWN","REACTOME_OPIOID_SIGNALLING","REACTOME_OPIOID_SIGNALLING",-1.48660609428403,0.01003861003861,0.0893057851640922,81
"GSEA","Reactome","DOWN","REACTOME_ELASTIC_FIBRE_FORMATION","REACTOME_ELASTIC_FIBRE_FORMATION",-1.5253597393685,0.010717347813661,0.0942778075965956,39
"GSEA","Reactome","DOWN","REACTOME_KINESINS","REACTOME_KINESINS",-1.5022199248265,0.0113774888256806,0.0992777653982777,57
"GSEA","Reactome","DOWN","REACTOME_G_PROTEIN_MEDIATED_EVENTS","REACTOME_G_PROTEIN_MEDIATED_EVENTS",-1.51144120360391,0.0126635123851934,0.109615363206234,49
"GSEA","Reactome","DOWN","REACTOME_RHOF_GTPASE_CYCLE","REACTOME_RHOF_GTPASE_CYCLE",-1.50956038299069,0.0128876929613369,0.110670506223544,42
"GSEA","Reactome","DOWN","REACTOME_TRIGLYCERIDE_CATABOLISM","REACTOME_TRIGLYCERIDE_CATABOLISM",-1.51257531368496,0.0134312041230673,0.113367676591286,19
"GSEA","Reactome","DOWN","REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY","REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY",-1.51208431648416,0.0135198135198135,0.113367676591286,20
"GSEA","Reactome","DOWN","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",-1.45271610139159,0.013373706787787,0.113367676591286,97
"GSEA","Reactome","DOWN","REACTOME_COLLAGEN_DEGRADATION","REACTOME_COLLAGEN_DEGRADATION",-1.48549231230348,0.0144496961512492,0.119347872027875,59
"GSEA","Reactome","DOWN","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",-1.4486659171341,0.0148989898989899,0.122126568717478,96
"GSEA","Reactome","DOWN","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",-1.47551338583058,0.0153210764721556,0.124642140923852,64
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_EGFR","REACTOME_SIGNALING_BY_EGFR",-1.49483244375119,0.0164183222958057,0.132571826298969,51
"GSEA","Reactome","DOWN","REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS","REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS",-1.50329435026198,0.0177254901960784,0.142066521423384,18
"GSEA","Reactome","DOWN","REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION","REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",-1.48965608449734,0.0198833906413515,0.157159927413998,30
"GSEA","Reactome","DOWN","REACTOME_DAG_AND_IP3_SIGNALING","REACTOME_DAG_AND_IP3_SIGNALING",-1.4839848760558,0.0207885304659498,0.162994130175056,38
"GSEA","Reactome","DOWN","REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF","REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",-1.49303207683026,0.0211446740858506,0.163433677268376,17
"GSEA","Reactome","DOWN","REACTOME_INTERLEUKIN_7_SIGNALING","REACTOME_INTERLEUKIN_7_SIGNALING",-1.48785639043019,0.0211466865227103,0.163433677268376,31
"GSEA","Reactome","DOWN","REACTOME_COLLAGEN_FORMATION","REACTOME_COLLAGEN_FORMATION",-1.43012320350978,0.0217809096732864,0.167141448698552,85
"GSEA","Reactome","DOWN","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS",-1.48150118707819,0.0233823529411765,0.176921020156314,34
"GSEA","Reactome","DOWN","REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS","REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS",-1.47987512789738,0.0245436416628317,0.18065455972234,24
"GSEA","Reactome","DOWN","REACTOME_CARGO_CONCENTRATION_IN_THE_ER","REACTOME_CARGO_CONCENTRATION_IN_THE_ER",-1.47942017515905,0.0242855027395232,0.18065455972234,32
"GSEA","Reactome","DOWN","REACTOME_TRIGLYCERIDE_METABOLISM","REACTOME_TRIGLYCERIDE_METABOLISM",-1.47671953501752,0.0241959723474602,0.18065455972234,29
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_RETINOIC_ACID","REACTOME_SIGNALING_BY_RETINOIC_ACID",-1.46794633721025,0.0244254950137303,0.18065455972234,37
"GSEA","Reactome","DOWN","REACTOME_EGFR_DOWNREGULATION","REACTOME_EGFR_DOWNREGULATION",-1.4755775288228,0.0252653610405143,0.18471027463403,30
"GSEA","Reactome","DOWN","REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA","REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA",-1.47598753083257,0.0258074252942952,0.186157561122849,27
"GSEA","Reactome","DOWN","REACTOME_GAB1_SIGNALOSOME","REACTOME_GAB1_SIGNALOSOME",-1.47363079471849,0.0256698219156105,0.186157561122849,16
"GSEA","Reactome","DOWN","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",-1.38157521095742,0.027059676250302,0.192622169097545,129
"GSEA","Reactome","DOWN","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6",-1.46839456090164,0.0280882352941176,0.198637062668205,34
"GSEA","Reactome","DOWN","REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION","REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION",-1.466178905426,0.02899217671422,0.203698280550559,24
"GSEA","Reactome","DOWN","REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS","REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",-1.45323921811196,0.0292963274460331,0.204507266429728,46
"GSEA","Reactome","DOWN","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS",-1.44675740464291,0.0307258632840028,0.211901286410144,44
"GSEA","Reactome","DOWN","REACTOME_SARS_COV_1_INFECTION","REACTOME_SARS_COV_1_INFECTION",-1.36851316580259,0.0307472291741151,0.211901286410144,139
"GSEA","Reactome","DOWN","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",-1.42291053208978,0.0317056856187291,0.217123745819398,61
"GSEA","Reactome","DOWN","REACTOME_SIGNALING_BY_ALK_IN_CANCER","REACTOME_SIGNALING_BY_ALK_IN_CANCER",-1.39492594567856,0.0325255102040816,0.221171952428147,88
"GSEA","Reactome","DOWN","REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM","REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM",-1.45316683101317,0.0330393182837494,0.221219993265021,30
"GSEA","Reactome","DOWN","REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE","REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE",-1.45092255560361,0.0334589299171063,0.221219993265021,28
"GSEA","Reactome","DOWN","REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE","REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE",-1.4406756142509,0.0335305719921105,0.221219993265021,43
"GSEA","Reactome","DOWN","REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS",-1.41879961796249,0.034083344428172,0.223504113159286,63
"GSEA","Reactome","DOWN","REACTOME_CELL_CELL_COMMUNICATION","REACTOME_CELL_CELL_COMMUNICATION",-1.3571660275363,0.0356334167560481,0.232261186325567,139
"GSEA","Reactome","DOWN","REACTOME_DISEASES_OF_DNA_REPAIR","REACTOME_DISEASES_OF_DNA_REPAIR",-1.42950381888632,0.0365618101545254,0.235475467780931,51
"GSEA","Reactome","DOWN","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",-1.45827646777675,0.0373333333333333,0.237868891019958,18
"GSEA","Reactome","DOWN","REACTOME_NEPHRIN_FAMILY_INTERACTIONS","REACTOME_NEPHRIN_FAMILY_INTERACTIONS",-1.44767741607889,0.0373731159643187,0.237868891019958,23
"GSEA","Reactome","DOWN","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",-1.41003484352354,0.0380774863533484,0.240934738212415,63
"GSEA","Reactome","DOWN","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS",-1.44754978339121,0.0386651692603883,0.243230890347326,16
